flexeme_id,inflection_class,lila_id_lemma,lila_id_ipolemma,hasInflectionType
r1381,12,122768,,v1d
r1382,0,122769,,v1r
r1383,1,122770,,v1r
r1384,34,122771,,v3r
r1384_2,170,122771,,v3r
r1385,115,122772,,v2r
r1386,171,122773,,v3r
r1387,124,122774,,v3r
r1387_2,39,122774,,v3r
r1388,10,122775,,v2r
r1388_2,10,122775,,v2r
r1389,44,122776,,v2r
r1390,37,122777,,v4r
r1391,0,122778,,v1r
r1392,3,122779,,v3r
r1393,222,122780,,v2r
r1394,0,122781,,v1r
r1395,3,122782,,v3r
r1396,271,122783,,v2r
r1397,489,122784,,v2r
r1398,1,122785,,v1r
r1398_2,1,122785,,v1r
r1399,5,122786,,v3r
r1400,46,122787,,v3r
r1401,7,122788,,v6r
r1401_2,8,122788,,v6r
r1401_3,9,122788,,v6r
r1402,3,122789,,v3r
r1403,39,122790,,v3r
r1405,0,122791,,v1r
r1415,28,122792,,v3r
r1416,35,122793,,v3r
r1416_2,111,122793,,v3r
r1416_3,221,122793,,v3r
r1416_4,,122793,,v3r
r1417,0,122794,,v1r
r1418,11,122795,,v3r
r1419,0,122796,,v1r
r1420,46,122797,,v3r
r1421,176,122798,,v3r
r1421_2,177,122798,,v3r
r1421_3,90,122798,,v3r
r1422,1,122799,,v1r
r1426,5,122800,,v3r
r1427,7,122801,,v6r
r1427_2,8,122801,,v6r
r1427_3,9,122801,,v6r
r1428,76,122802,,v4r
r1429,1,122803,,v1r
r1430,236,122804,,v2d
r1431,3,122805,,v3r
r1432,3,122806,,v3r
r1432_2,3,122806,,v3r
r1433,164,122807,,v1r
r1434,94,122809,,v3r
r1434_2,94,122809,,v3r
r1435,17,122810,,v4r
r1435_2,18,122810,,v4r
r1436,29,122811,,v1r
r1437,222,122812,,v2r
r1438,11,122813,,v3r
r1439,3,122814,,v3r
r1440,128,122815,,v4r
r1441,274,122816,,v3r
r1442,10,122817,,v2r
r1442_sc,11,122818,,v3r
r1443,0,122819,,v1r
r1444,275,122820,,v3r
r1445,3,122821,,v3r
r1445_2,3,122821,,v3r
r1446,288,122822,,v3r
r1447,1,122823,,v1r
r1447_2,1,122823,,v1r
r1447_3,322,122823,,v1r
r1448,1,122824,,v1r
r1449,39,122825,,v3r
r1450,52,122826,,v3r
r1451,29,122828,,v1r
r1452,0,122829,,v1r
r1453,29,122830,,v1r
r1454,0,122831,,v1r
r1455,153,122833,,v2r
r1456,23,122834,,v5r
r1457,10,122835,,v2r
r1457_sc,11,122836,,v3r
r1458,0,122837,,v1r
r1459,1,122838,,v1r
r1461,1,122841,,v1r
r1462,12,122842,,v1d
r1463,0,122843,,v1r
r1464,0,122844,,v1r
r1465,0,122845,,v1r
r1466,1,122847,,v1r
r1467,0,122848,,v1r
r1467_2,0,122848,,v1r
r1468,3,122849,,v3r
r1469,1,122850,,v1r
r1469_2,1,122850,,v1r
r1469_3,127,122850,,v1r
r1470,28,122851,,v3r
r1471,1,122852,,v1r
r1472,1,122853,,v1r
r1473,0,122854,,v1r
r1473_2,0,122854,,v1r
r1474,1,122855,,v1r
r1475,0,122856,,v1r
r1476,1,122857,,v1r
r1477,1,122858,,v1r
r1477_2,1,122858,,v1r
r1478,23,122859,,v5r
r1479,10,122860,,v2r
r1479_sc,11,122861,,v3r
r1480,0,122862,,v1r
r1481,490,122863,,v1r
r1482,1,122865,,v1r
r1482_2,1,122865,,v1r
r1484,382,122867,,v3r
r1485,3,122868,,v3r
r1486,0,122869,,v1r
r1487,1,122870,,v1r
r1488,156,122871,,v4r
r1488_2,211,122871,,v4r
r1489,0,122872,,v1r
r1490,0,122873,,v1r
r1491,0,122875,,v1r
r1492,0,122876,,v1r
r1493,1,122878,,v1r
r1494,0,122879,,v1r
r1495,0,122880,,v1r
r1496,32,122881,,v3r
r1497,0,122882,,v1r
r1498,1,122883,,v1r
r1499,154,122884,,v3r
r1500,0,122886,,v1r
r1501,0,122888,,v1r
r1502,3,122889,,v3r
r1503,12,122890,,v1d
r1504,3,122891,,v3r
r1505,1,122892,,v1r
r1506,1,122893,,v1r
r7053,11,122959,,v3r
r8002,14,122964,,v3r
r8003,33,122965,,v3r
r8004,205,122966,,v1r
r8005,3,122967,,v3r
r8005_2,4,122967,,v3r
r8006,103,122968,,v3r
r8007,372,122969,,v5d
r8008,7,122970,,v6r
r8008_2,8,122970,,v6r
r8008_3,9,122970,,v6r
r8009,118,122971,,v3r
r8010,94,122972,,v3r
r8061,0,122973,,v1r
r8138,3,122974,,v3r
r8212,3,122975,,v3r
r9144,29,122986,,v1r
r9367,,122989,,v7r
r9375,83,122990,,v2r
r9375_2,84,122990,,v2r
r9611,12,122992,,v1d
r9990,31,123006,,v6r
r9990_2,31,123006,,v6r
s0009,0,123028,,v1r
s0009_2,0,123028,,v1r
s0018,1,123037,,v1r
s0023,0,123044,,v1r
s0031,1,123054,,v1r
s0064,1,123094,,v1r
s0064_2,1,123094,,v1r
s0064_3,98,123094,,v1r
s0071,1,123101,,v1r
s0083,128,123113,,v4r
s0083_2,156,123113,,v4r
s0083_3,128,123113,,v4r
s0095,17,123125,,v4r
s0095_2,18,123125,,v4r
s0117,1,123149,,v1r
s0118,37,123150,,v4r
s0124,1,123157,,v1r
s0169,243,123210,,v4r
s0169_2,67,123210,,v4r
s0173,1,123214,,v1r
s0179,1,123220,,v1r
s0182,17,123223,,v4r
s0182_2,18,123223,,v4r
s0182_3,17,123223,,v4r
s0182_4,18,123223,,v4r
s0183,357,123224,,v3r
s0200,29,123242,,v1r
s0212,0,123254,,v1r
s0213,1,123255,,v1r
s0225,0,123267,,v2r
s0229,0,123271,,v1r
s0232,1,123275,,v1r
s0245,1,123288,,v1r
s0257,1,123301,,v1r
s0267,17,123312,,v4r
s0267_2,128,123312,,v4r
s0267_3,491,123312,,v4r
s0267_4,492,123312,,v4r
s0267_5,,123312,,v4r
s0268,3,123313,,v3r
s0273,0,123318,,v1r
s0303,3,123350,,v3r
s0312,1,123359,,v1r
s0327,12,123374,,v1d
s0328,1,123375,,v1r
s0339,226,123386,,v5r
s0339_2,210,123386,,v5r
s0345,0,123392,,v1r
s0352,3,123399,,v3r
s0368,156,123416,,v4r
s0368_2,493,123416,,v4r
s0368_3,252,123416,,v4r
s0376,0,123424,,v1r
s0381,1,123429,,v1r
s0387,0,123436,,v1r
s0391,17,123441,,v4r
s0391_2,422,123441,,v4r
s0391_3,17,123441,,v4r
s0391_4,422,123441,,v4r
s0403,4,123453,,v3r
s0403_2,193,123454,,v5r
s0409,3,123460,,v3r
s0412,0,123463,,v1r
s0424,1,123476,,v1r
s0432,205,123485,,v1r
s0433,23,123486,,v5r
s0434,37,123487,,v6
s0438,29,123491,,v1r
s0444,0,123498,,v1r
s0454,1,123509,,v1r
s0464,1,123520,,v1r
s0469,1,123526,,v1r
s0469_2,1,123526,,v1r
s0486,494,123543,,v3r
s0501,29,123560,,v1r
s0505,19,123564,,v3r
s0508,0,123567,,v2r
s0508_2,0,123567,,v2r
s0529,0,123589,,v1r
s0531,4,123592,,v3r
s0537,37,123599,,v4r
s0550,1,123615,,v1r
s0550_2,1,123615,,v1r
s0553,34,123618,,v3r
s0573,31,123638,,v6r
s0575,1,123640,,v1r
s0575_2,1,123640,,v1r
s0578,0,123643,,v1r
s0582,3,123648,,v3r
s0582_2,0,123647,,v2r
s0582_3,0,123647,,v2r
s0586,156,123652,,v4r
s0586_2,156,123652,,v4r
s0594,1,123660,,v1r
s0647,35,123724,,v3r
s0647_2,,123724,,v3r
s0651,29,123728,,v1r
s0654,3,123731,,v3r
s0654_2,17,123732,,v4r
s0654_3,18,123732,,v4r
s0665,1,123743,,v1r
s0665_2,1,123743,,v1r
s0672,1,123751,,v1r
s0680,72,123759,,v1d
s0687,3,123766,,v3r
s0707,29,123786,,v1r
s0708,3,123787,,v3r
s0741,12,123823,,v1d
s0746,0,123828,,v1r
s0753,0,123835,,v1r
s0758,4,123840,,v3r
s0758_2,158,123840,,v3r
s0765,1,123847,,v1r
s0766,0,123848,,v1r
s0773,37,123855,,v4r
s0801,1,123887,,v1r
s0805,4,123891,,v3r
s0816,12,123902,,v1d
s0831,0,123918,,v1r
s0849,1,123938,,v1r
s0849_2,1,123938,,v1r
s0856,33,123945,,v3r
s0858,200,123947,,v3r
s0862,28,123951,,v3r
s0864,1,123953,,v1r
s0864_2,109,123953,,v1r
s0864_3,110,123953,,v1r
s0864_4,0,123953,,v1r
s0864_5,64,123953,,v1r
s0875,1,123965,,v1r
s0880,0,123970,,v1r
s0881,40,123971,,v1r
s0887,29,123977,,v1r
s0912,215,124004,,v2r
s0920,12,124012,,v1d
s0920_2,12,124012,,v1d
s0922,1,124014,,v1r
s0923,4,124015,,v3r
s0942,3,124035,,v3r
s0948,75,124043,,v5d
s0952,1,124047,,v1r
s0958,1,124054,,v1r
s0961,16,124057,,v3r
s0972,118,124069,,v3r
s0972_2,232,124069,,v3r
s0998,1,124099,,v1r
s1024,3,124125,,v3r
s1060,1,124163,,v1r
s1095,1,124200,,v1r
s1151,0,124258,,v1r
s1163,1,124270,,v1r
s1176,1,124283,,v1r
s1176_2,1,124283,,v1r
s1176_3,1,124283,,v1r
s1176_4,1,124283,,v1r
s1176_5,98,124283,,v1r
s1176_6,98,124283,,v1r
s1176_7,2,124283,,v1r
s1186,88,124293,,v2r
s1186_2,64,124293,,v2r
s1207,10,124315,,v2r
s1207_sc,11,124316,,v3r
s1223,0,124333,,v1r
s1223_2,0,124333,,v1r
s1241,0,124351,,v1r
s1243,160,124353,,v4r
s1259,3,124370,,v3r
s1259_2,1,124369,,v1r
s1261,367,124372,,v4r
s1261_2,495,124372,,v4r
s1261_3,496,124372,,v4r
s1261_4,497,124372,,v4r
s1261_5,,124372,,v4r
s1261_6,,124372,,v4r
s1261_7,,124372,,v4r
s1268,138,124379,,v3r
s1268_2,245,124379,,v3r
s1332,0,124444,,v1r
s1345,1,124458,,v1r
s1348,409,124462,,v3r
s1348_2,131,124461,,v3d
s1348_3,121,124461,,v3d
s1348_4,,124462,,v3r
s1357,1,124471,,v1r
s1359,3,124474,,v3r
s1374,1,124490,,v1r
s1379,1,124498,,v1r
s1381,1,124501,,v1r
s1384,52,124504,,v3r
s1384_2,264,124504,,v3r
s1385,124,124505,,v3r
s1386,1,124506,,v1r
s1395,50,124515,,v3r
s1409,1,124530,,v1r
s1419,17,124541,,v4r
s1419_2,18,124541,,v4r
s1428,1,124551,,v1r
s1430,0,124554,,v1r
s1430_2,498,124554,,v1r
s1492,1,124621,,v1r
s1501,460,124631,,v3r
s1504,219,124634,,v3d
s1511,1,124641,,v1r
s1551,1,124683,,v1r
s1551_2,1,124683,,v1r
s1565,3,124700,,v3r
s1569,1,124704,,v1r
s1574,0,124709,,v1r
s1575,0,124710,,v1r
s1575_2,0,124710,,v1r
s1579,37,124714,,v4r
s1598,1,124734,,v1r
s1604,1,124741,,v1r
s1623,1,124762,,v1r
s1624,37,124763,,v4r
s1627,1,124766,,v1r
s1638,10,124777,,v2r
s1638_sc,11,124778,,v3r
s1657,12,124797,,v1d
s1663,3,124803,,v3r
s1695,1,124837,,v1r
s1703,0,124845,,v1r
s1705,0,124847,,v1r
s1722,1,124866,,v1r
s1722_2,1,124866,,v1r
s1722_3,98,124866,,v1r
s1729,0,124875,,v1r
s1729_2,0,124875,,v1r
s1731,29,124877,,v1r
s1741,0,124887,,v1r
s1748,37,124894,,v4r
s1749,1,124895,,v1r
s1756,270,124907,,v3r
s1756_2,80,124907,,v3r
s1756_3,64,124907,,v3r
s1762,1,124914,,v1r
s1791,499,124944,,v3r
s1804,17,124957,,v4r
s1804_2,18,124957,,v4r
s1835,0,124989,,v1r
s1838,0,124992,,v1r
s1852,1,125010,,v1r
s1890,26,125051,,v2r
s1897,3,125058,,v3r
s1900,1,125061,,v1r
s1914,29,125075,,v1r
s1922,0,125083,,v1r
s1922_2,0,125083,,v1r
s1927,1,125088,,v1r
s1927_2,1,125088,,v1r
s1932,1,125093,,v1r
s1937,72,125098,,v1d
s1946,39,125108,,v3r
s1961,1,125124,,v1r
s1973,0,125136,,v1r
s1975,122,125139,,v3r
s1975_2,78,125138,,v1r
s1975_3,148,125138,,v1r
s1975_4,319,125138,,v1r
s1991,17,125159,,v4r
s1991_2,18,125159,,v4r
s1996,1,125164,,v1r
s1999,122,125169,,v3r
s1999_2,158,125169,,v3r
s1999_3,26,125168,,v2r
s2001,1,125171,,v1r
s2001_2,1,125171,,v1r
s2008,10,125178,,v2r
s2008_sc,11,125179,,v3r
s2011,1,125182,,v1r
s2027,0,125200,,v1r
s2027_2,37,125201,,v4r
s2036,17,125212,,v4r
s2036_2,18,125212,,v4r
s2046,0,125222,,v1r
s2061,201,125237,,v3r
s2064,141,125240,,v3r
s2064_2,3,125240,,v3r
s2087,1,125268,,v1r
s2104,193,125285,,v5r
s2104_2,119,125285,,v5r
s2118,1,125299,,v1r
s2132,72,125314,,v1d
s2146,200,125333,,v3r
s2146_2,53,125332,,v1r
s2147,1,125334,,v1r
s2156,11,125343,,v3r
s2181,1,125369,,v1r
s2183,1,125371,,v1r
s2187,3,125376,,v3r
s2215,1,125407,,v1r
s2219,3,125411,,v3r
s2223,1,125415,,v1r
s2229,0,125421,,v2r
s2230,0,125422,,v1r
s2231,0,125423,,v1r
s2233,0,125425,,v1r
s2252,1,125446,,v1r
s2254,12,125449,,v1d
s2260,306,125455,,v2r
s2260_2,87,125455,,v2r
s2260_3,,125455,,v2r
s2270,0,125465,,v1r
s2270_2,0,125465,,v1r
s2276,0,125471,,v1r
s2286,12,125481,,v1d
s2292,3,125487,,v3r
s2298,1,125493,,v1r
s2300,39,125495,,v3r
s2306,1,125502,,v1r
s2313,1,125511,,v1r
s2314,10,125512,,v2r
s2314_sc,11,125513,,v3r
s2339,17,125539,,v4r
s2339_2,18,125539,,v4r
s2342,0,125542,,v1r
s2346,1,125548,,v1r
s2362,1,125566,,v1r
s2403,1,125612,,v1r
s2405,500,125614,,v3r
s2424,0,125634,,v1r
s2439,1,125650,,v1r
s2439_2,1,125650,,v1r
s2447,3,125658,,v3r
s2452,167,125664,,v3r
s2454,19,125666,,v3r
s2457,29,125669,,v1r
s2460,52,125672,,v3r
s2468,1,125683,,v1r
s2478,1,125693,,v1r
s2479,29,125694,,v1r
s2479_sc,63,125695,,v3r
s2486,0,125702,,v1r
s2488,501,125705,,v3r
s2497,72,125714,,v1d
s2502,1,125719,,v1r
s2508,1,125726,,v1r
s2512,3,125730,,v3r
s2536,72,125755,,v1d
s2556,72,125779,,v1d
s2564,1,125787,,v1r
s2583,0,125809,,v1r
s2585,0,125811,,v1r
s2586,122,125812,,v3r
s2589,0,125815,,v1r
s2599,19,125826,,v3r
s2599_2,45,125825,,v2r
s2607,0,125834,,v1r
s2612,102,125839,,v3r
s2614,1,125841,,v1r
s2616,0,125843,,v1r
s2646,169,125874,,v3r
s2656,10,125886,,v2r
s2656_2,,125886,,v2r
s2666,23,125897,,v5r
s2667,31,125898,,v6r
s2668,10,125899,,v2r
s2669,0,125900,,v1r
s2679,1,125910,,v1r
s2695,153,125928,,v2r
s2707,53,125943,,v1r
s2721,0,125958,,v1r
s2729,88,125966,,v2r
s2729_2,64,125966,,v2r
s2737,0,125975,,v1r
s2746,37,125984,,v4r
s2751,3,125989,,v3r
s2754,1,125992,,v1r
s2755,53,125993,,v1r
s2758,69,125996,,v4d
s2758_2,69,125996,,v4d
s2759,53,125997,,v1r
s2761,17,125999,,v4r
s2761_2,18,125999,,v4r
s2763,68,126001,,v2r
s2764,1,126002,,v1r
s2765,0,126003,,v1r
s2767,0,126005,,v1r
s2770,19,126008,,v3r
s2771,69,126009,,v4d
s2774,37,126012,,v4r
s2781,0,126019,,v1r
s2783,0,126021,,v1r
s2783_2,0,126021,,v1r
s2783_3,0,126021,,v1r
s2783_4,0,126021,,v1r
s2783_5,0,126021,,v1r
s2783_6,0,126021,,v1r
s2791,3,126029,,v3r
s2799,1,126037,,v1r
s2801,1,126039,,v1r
s2805,0,126043,,v1r
s2807,3,126045,,v3r
s2808,105,126046,,v5r
s2815,3,126054,,v3r
s2820,3,126059,,v3r
s2824,0,126063,,v1r
s2825,28,126064,,v3r
s2828,5,126068,,v3r
s2829,0,126069,,v2r
s2834,0,126074,,v1r
s2835,0,126075,,v1r
s2836,4,126076,,v3r
s2843,34,126084,,v6r
s2844,7,126085,,v6r
s2844_2,8,126085,,v6r
s2844_3,9,126085,,v6r
s2847,155,126088,,v3r
s2851,0,126093,,v1r
s2852,0,126094,,v1r
s2853,0,126095,,v2r
s2854,0,126096,,v1r
s2860,0,126102,,v2r
s2863,1,126105,,v1r
s2866,3,126108,,v3r
s2870,10,126112,,v2r
s2872,398,126114,,v5r
s2872_2,13,126114,,v5r
s2877,1,126119,,v1r
s2877_2,1,126119,,v1r
s2881,1,126123,,v1r
s2882,15,126124,,v3r
s2885,0,126127,,v1r
s2888,3,126130,,v3r
s2889,50,126131,,v3r
s2890,326,126132,,v6r
s2890_2,253,126132,,v6r
s2890_3,,126132,,v6r
s2891,53,126133,,v1r
s2892,3,126134,,v3r
s2894,0,126136,,v1r
s2896,3,126138,,v3r
s2897,1,126139,,v1r
s2898,4,126140,,v3r
s2901,0,126143,,v2r
s2903,0,126145,,v1r
s2904,114,126146,,v3d
s2909,29,126151,,v1r
s2914,1,126156,,v1r
s2920,16,126162,,v3r
s2921,117,126163,,v3d
s2922,1,126164,,v1r
s2923,0,126165,,v1r
s2925,1,126167,,v1r
s2926,0,126168,,v2r
s2928,0,126170,,v1r
s2930,0,126172,,v1r
s2931,118,126173,,v3r
s2934,1,126176,,v1r
s2937,3,126179,,v3r
s2941,1,126183,,v1r
s2947,1,126190,,v1r
s2949,120,126193,,v3r
s2952,41,126196,,v2r
s2954,0,126198,,v1r
s2955,0,126199,,v2r
s2957,39,126201,,v3r
s2963,0,126208,,v1r
s2963_2,0,126208,,v1r
s2965,3,126210,,v3r
s2968,141,126213,,v3r
s2968_2,141,126213,,v3r
s2970,0,126215,,v1r
s2970_2,0,126215,,v1r
s2976,1,126221,,v1r
s2976_2,1,126221,,v1r
s2979,85,126224,,v3r
s2979_2,85,126224,,v3r
s2981,26,126226,,v2r
s2981_2,471,126226,,v2r
s2981_3,26,126226,,v2r
s2981_4,471,126226,,v2r
s2984,88,126229,,v2r
s2984_2,88,126229,,v2r
s2984_3,64,126229,,v2r
s2984_4,64,126229,,v2r
s2985,37,126230,,v4r
s2989,7,126234,,v6r
s2989_2,8,126234,,v6r
s2989_3,9,126234,,v6r
s2992,29,126237,,v1r
s2992_2,29,126237,,v1r
s2993,114,126238,,v3d
s2994,0,126239,,v1r
s2995,29,126240,,v1r
s2996,89,126241,,v3r
s2996_2,103,126241,,v3r
s2997,1,126242,,v1r
s2998,29,126243,,v1r
s3005,1,126250,,v1r
s3008,0,126253,,v1r
s3014,3,126259,,v3r
s3015,3,126261,,v3r
s3015_2,0,126260,,v2r
s3017,105,126263,,v5r
s3019,440,126265,,v4d
s3022,1,126268,,v1r
s3023,34,126269,,v3r
s3025,0,126271,,v2e
s3025_2,0,126271,,v2e
s3025_3,0,126271,,v2e
s3025_4,0,126271,,v2e
s3028,12,126274,,v1d
s3028_2,12,126274,,v1d
s3030,12,126276,,v1d
s3030_2,12,126276,,v1d
s3031,0,126277,,v2r
s3031_2,0,126277,,v2r
s3041,0,126287,,v1r
s3041_2,0,126287,,v1r
s3042,28,126288,,v3r
s3046,29,126292,,v1r
s3046_2,29,126292,,v1r
s3051,3,126297,,v3r
s3052,41,126298,,v2r
s3053,0,126299,,v1r
s3053_2,0,126299,,v1r
s3055,4,126301,,v3r
s3055_2,429,126301,,v3r
s3055_3,430,126301,,v3r
s3055_4,4,126301,,v3r
s3055_5,429,126301,,v3r
s3055_6,430,126301,,v3r
s3059,153,126305,,v2r
s3061,155,126307,,v3r
s3061_2,166,126307,,v3r
s3061_3,155,126307,,v3r
s3064,284,126310,,v3d
s3064_2,284,126310,,v3d
s3065,30,126311,,v5r
s3065_2,483,126311,,v5r
s3065_3,502,126311,,v5r
s3065_4,30,126311,,v5r
s3065_5,483,126311,,v5r
s3065_6,503,126311,,v5r
s3065_7,503,126311,,v5r
s3067,28,126313,,v3r
s3069,1,126315,,v1r
s3069_2,1,126315,,v1r
s3074,0,126320,,v2r
s3078,0,126324,,v1r
s3081,39,126327,,v3r
s3083,0,126329,,v1r
s3087,29,126333,,v1r
s3092,29,126338,,v1r
s3094,3,126340,,v3r
s3095,3,126341,,v3r
s3097,158,126343,,v3r
s3097_2,158,126343,,v3r
s3097_3,158,126343,,v3r
s3097_4,158,126343,,v3r
s3102,110,126348,,v1r
s3102_2,0,126348,,v1r
s3109,160,126355,,v4r
s3110,121,126356,,v3d
s3110_2,121,126356,,v3d
s3110_3,121,126356,,v3d
s3113,3,126359,,v3r
s3114,124,126360,,v3r
s3115,37,126361,,v4r
s3117,0,126363,,v1r
s3121,12,126367,,v1d
s3123,163,126369,,v3r
s3123_2,19,126369,,v3r
s3127,1,126373,,v1r
s3127_2,1,126373,,v1r
s3127_3,1,126373,,v1r
s3128,211,126374,,v4r
s3128_2,283,126374,,v4r
s3128_3,211,126374,,v4r
s3128_4,283,126374,,v4r
s3128_5,211,126374,,v4r
s3128_6,283,126374,,v4r
s3132,105,126378,,v5r
s3133,216,126379,,v3r
s3138,39,126384,,v3r
s3139,0,126385,,v1r
s3140,86,126386,,v4d
s3142,3,126388,,v3r
s3148,167,126394,,v3r
s3150,39,126396,,v3r
s3150_2,39,126396,,v3r
s3150_3,39,126396,,v3r
s3154,12,126400,,v1d
s3156,3,126402,,v3r
s3157,3,126403,,v3r
s3158,102,126404,,v3r
s3158_2,102,126404,,v3r
s3158_3,102,126404,,v3r
s3160,169,126406,,v3r
s3160_2,169,126406,,v3r
s3160_3,169,126406,,v3r
s3161,0,126407,,v1r
s3162,29,126408,,v1r
s3162_2,29,126408,,v1r
s3162_3,29,126408,,v1r
s3163,47,126409,,v6r
s3163_2,48,126409,,v6r
s3164,142,126410,,v3r
s3169,16,126415,,v3r
s3173,34,126419,,v3r
s3173_2,170,126419,,v3r
s3174,0,126420,,v2r
s3178,14,126425,,v3r
s3180,3,126427,,v3r
s3182,4,126429,,v3r
s3182_2,4,126429,,v3r
s3183,3,126430,,v3r
s3184,180,126431,,v5r
s3184_2,180,126431,,v5r
s3185,3,126432,,v3r
s3186,26,126433,,v2r
s3187,0,126434,,v2r
s3188,105,126435,,v5r
s3190,117,126437,,v3d
s3191,3,126438,,v3r
s3192,3,126439,,v3r
s3194,0,126441,,v1r
s3195,0,126442,,v2r
s3196,0,126443,,v1r
s3198,171,126445,,v3r
s3198_2,171,126445,,v3r
s3199,0,126446,,v2r
s3203,504,126450,,v3r
s3205,0,126452,,v1r
s3206,0,126453,,v1r
s3207,3,126454,,v3r
s3208,124,126455,,v3r
s3211,0,126458,,v1r
s3211_2,0,126458,,v1r
s3214,0,126461,,v2r
s3215,37,126462,,v4r
s3216,0,126463,,v1r
s3217,505,126464,,v2r
s3219,46,126466,,v3r
s3219_2,46,126466,,v3r
s3226,175,126473,,v3r
s3228,37,126475,,v4r
s3233,1,126480,,v1r
s3235,46,126482,,v3r
s3236,176,126483,,v3r
s3237,94,126484,,v3r
s3237_2,94,126484,,v3r
s3238,76,126485,,v4r
s3248,419,126495,,v3r
s3249,0,126496,,v1r
s3251,3,126498,,v3r
s3256,0,126503,,v2r
s3256_2,0,126503,,v2r
s3257,97,126504,,v3r
s3259,0,126506,,v1r
s3260,33,126507,,v3r
s3261,34,126508,,v3r
s3266,1,126513,,v1r
s3266_2,1,126513,,v1r
s3266_3,1,126513,,v1r
s3270,200,126517,,v3r
s3270_2,200,126517,,v3r
s3270_3,200,126517,,v3r
s3276,19,126523,,v3r
s3276_2,19,126523,,v3r
s3276_3,19,126523,,v3r
s3277,3,126524,,v3r
s3277_2,34,126524,,v3r
s3283,16,126530,,v3r
s3283_2,16,126530,,v3r
s3283_3,16,126530,,v3r
s3285,0,126532,,v1r
s3285_2,52,126533,,v3r
s3289,1,126537,,v1r
s3289_2,1,126537,,v1r
s3289_3,1,126537,,v1r
s3290,0,126538,,v1r
s3290_2,0,126538,,v1r
s3290_3,0,126538,,v1r
s3291,1,126539,,v1r
s3293,0,126541,,v1r
s3294,59,126542,,v3r
s3294_2,59,126542,,v3r
s3294_3,59,126542,,v3r
s3297,0,126545,,v1r
s3297_2,0,126545,,v1r
s3297_3,0,126545,,v1r
s3300,60,126548,,v3r
s3300_2,60,126548,,v3r
s3300_3,60,126548,,v3r
s3302,61,126550,,v3r
s3302_2,,126550,,v3r
s3306,1,126554,,v1r
s3308,281,126556,,v5r
s3310,0,126558,,v1r
s3310_2,0,126558,,v1r
s3324,3,126573,,v3r
s3330,1,126580,,v1r
s3338,59,126588,,v3r
s3341,1,126591,,v1r
s3341_2,1,126591,,v1r
s3345,178,126595,,v6r
s3345_2,100,126595,,v6r
s3345_3,,126595,,v6r
s3346,23,126596,,v5r
s3346_2,23,126596,,v5r
s3347,0,126597,,v2r
s3351,56,126601,,v5r
s3352,506,126602,,v3r
s3354,0,126604,,v1r
s3356,17,126606,,v4r
s3356_2,18,126606,,v4r
s3362,1,126612,,v1r
s3363,0,126613,,v1r
s3366,1,126616,,v1r
s3369,1,126619,,v1r
s3370,209,126620,,v5r
s3370_2,209,126620,,v5r
s3381,1,126632,,v1r
s3384,0,126635,,v1r
s3385,244,126636,,v3r
s3385_2,244,126636,,v3r
s3386,0,126637,,v1r
s3387,315,126638,,v5r
s3387_2,315,126638,,v5r
s3389,252,126640,,v4r
s3390,0,126641,,v2r
s3390_2,0,126641,,v2r
s3393,1,126644,,v1r
s3393_2,1,126644,,v1r
s3394,0,126645,,v1r
s3394_2,0,126645,,v1r
s3395,111,126646,,v3r
s3395_2,111,126646,,v3r
s3396,1,126647,,v1r
s3397,12,126648,,v1d
s3397_2,12,126648,,v1d
s3402,97,126653,,v3r
s3402_2,97,126653,,v3r
s3405,1,126656,,v1r
s3405_2,1,126656,,v1r
s3405_3,1,126656,,v1r
s3406,37,126657,,v4r
s3407,136,126658,,v5d
s3412,37,126663,,v4r
s3412_2,37,126663,,v4r
s3414,16,126665,,v3r
s3425,1,126676,,v1r
s3427,37,126679,,v4r
s3436,47,126689,,v6r
s3436_sc,432,126689,,v6r
s3447,29,126701,,v1r
s3452,49,126707,,v3r
s3452_2,4,126707,,v3r
s3454,29,126709,,v1r
s3454_2,29,126709,,v1r
s3459,39,126714,,v3r
s3465,3,126721,,v3r
s3466,29,126722,,v1r
s3467,0,126723,,v1r
s3468,0,126724,,v1r
s3469,56,126725,,v5r
s3472,0,126728,,v2r
s3473,507,126729,,v5r
s3474,508,126730,,v3r
s3475,1,126731,,v1r
s3478,1,126734,,v1r
s3479,0,126735,,v1r
s3480,0,126736,,v1r
s3480_2,0,126736,,v1r
s3481,0,126737,,v1r
s3483,0,126739,,v2r
s3485,138,126742,,v3r
s3486,3,126743,,v3r
s3486_2,3,126743,,v3r
s3487,0,126744,,v1r
s3487_2,0,126744,,v1r
s3491,3,126748,,v3r
s3491_2,3,126748,,v3r
s3494,19,126751,,v3r
s3497,211,126754,,v4r
s3501,509,126758,,v3r
s3503,0,126760,,v1r
s3504,400,126761,,v3r
s3505,0,126762,,v1r
s3508,3,126765,,v3r
s3508_2,3,126765,,v3r
s3510,3,126767,,v3r
s3512,63,126769,,v3r
s3513,29,126770,,v1r
s3513_2,40,126770,,v1r
s3514,3,126771,,v3r
s3515,37,126772,,v4r
s3516,0,126773,,v1r
s3517,0,126774,,v1r
s3518,3,126775,,v3r
s3520,53,126777,,v1r
s3521,4,126778,,v3r
s3523,19,126780,,v6r
s3524,105,126781,,v5r
