flexeme_id,inflection_class,lila_id_lemma,hasInflectionType,gender
noun-b0489_m_4439,noun-13,91731,n2,m
noun-b0489_m_4440,noun-2,91731,n2,m
noun-b0489_n_4441,noun-12,91732,n2n,n
noun-b0489_n_4442,noun-7,91732,n2n,n
noun-b0491_f_4443,noun-4,91734,n1,f
noun-b0491_f_4444,noun-4,91734,n1,f
noun-b0491_f_4445,noun-4,91734,n1,f
noun-b0494_f_4446,noun-4,91737,n1,f
noun-b0494_f_4447,noun-4,91737,n1,f
noun-b0494_f_4448,noun-4,91737,n1,f
noun-b0496_f_4449,noun-4,91738,n1,f
noun-b0497_m_4450,noun-2,91739,n2,m
noun-b0497_m_4451,noun-2,91739,n2,m
noun-b0498_m_4452,noun-2,91740,n2,m
noun-b0499_f_4453,noun-4,91741,n1,f
noun-b0500_n_4454,noun-12,91742,n2n,n
noun-b0500_n_4455,noun-7,91742,n2n,n
noun-b0500_n_4456,noun-12,91742,n2n,n
noun-b0500_n_4457,noun-7,91742,n2n,n
noun-b0501_f_4458,noun-34,91743,n1e,f
noun-b0501_f_4459,noun-34,91743,n1e,f
noun-b0502_n_4460,noun-24,91744,n2ne,n
noun-b0503_n_4461,noun-1,91745,n3n,n
noun-b0503_n_4462,noun-1,91745,n3n,n
noun-b0504_f_4463,noun-0,91746,n3,f
noun-b0505_m_4464,noun-2,91747,n2,m
noun-b0506_f_4465,noun-20,91748,n3e,f
noun-b0506_f_4466,noun-21,91748,n3e,f
noun-b0506_f_4467,noun-22,91748,n3e,f
noun-b0506_f_4468,noun-23,91748,n3e,f
noun-b0507_m_4469,noun-28,91749,n1e,m
noun-b0507_m_4470,noun-29,91749,n1e,m
noun-b0509_m_4471,noun-42,91751,n1,m
noun-b0510_m_4472,noun-2,91752,n2,m
noun-b0512_n_4473,noun-33,91754,n2n,n
noun-b0517_m_4474,noun-1,91759,n3,m
noun-b0518_f_4475,noun-0,91760,n3,f
noun-b0520_f_4476,noun-0,91762,n3,f
noun-b0520_f_4477,noun-54,91762,n3,f
noun-b0522_m_4478,noun-2,91764,n2,m
noun-b0523_n_4479,noun-73,91765,n3n,n
noun-b0525_m_4480,noun-35,91767,n1e,m
noun-b0526_f_4481,noun-20,91770,n3e,f
noun-b0526_f_4482,noun-21,91770,n3e,f
noun-b0526_f_4483,noun-0,91769,n3,f
noun-b0526_m_4484,noun-13,91768,n2,m
noun-b0526_m_4485,noun-2,91768,n2,m
noun-b0527_4486,noun-3,91771,n3e,f;m
noun-b0527_4487,noun-36,91771,n3e,f;m
noun-b0527_4489,noun-58,91771,n3e,f;m
noun-b0527_4490,noun-59,91771,n3e,f;m
noun-b0528_m_4494,noun-2,91772,n2,m
noun-b0529_m_4495,noun-42,91773,n1,m
noun-b0531_m_4496,noun-2,91775,n2,m
noun-b0531_m_4497,noun-2,91775,n2,m
noun-b0533_f_4498,noun-6,91777,n3,f
noun-b0535_n_4499,noun-7,91779,n2n,n
noun-b0536_n_4500,noun-12,91781,n2n,n
noun-b0536_n_4501,noun-7,91781,n2n,n
noun-b0538_n_4502,noun-33,91783,n2n,n
noun-b0542_m_4503,noun-2,91788,n2,m
noun-b0542_m_4504,noun-13,91788,n2,m
noun-b0542_m_4505,noun-2,91788,n2,m
noun-b0543_f_4506,noun-20,91789,n3e,f
noun-b0543_f_4507,noun-21,91789,n3e,f
noun-b0543_f_4508,noun-22,91789,n3e,f
noun-b0543_f_4509,noun-23,91789,n3e,f
noun-b0545_f_4510,noun-4,91791,n1,f
noun-b0549_m_4511,noun-18,91795,n4,m
noun-b0551_4512,noun-97,91797,n3,f;m
noun-b0552_f_4514,noun-20,91798,n3,f
noun-b0552_f_4515,noun-20,91798,n3,f
noun-b0554_f_4516,noun-20,91800,n3,f
noun-b0556_n_4517,noun-7,91802,n2n,n
noun-b0557_m_4518,noun-25,91803,n2e,m
noun-b0558_m_4519,noun-2,91804,n2,m
noun-b0559_m_4520,noun-2,91805,n2,m
noun-b0560_m_4521,noun-11,91806,n2,m
noun-b0560_m_4522,noun-73,91807,n3,m
noun-b0561_m_4523,noun-18,91808,n4,m
noun-b0563_f_4524,noun-20,91810,n3e,f
noun-b0563_f_4525,noun-21,91810,n3e,f
noun-b0563_f_4526,noun-22,91810,n3e,f
noun-b0563_f_4527,noun-23,91810,n3e,f
noun-b0565_m_4528,noun-54,91812,n3e,m
noun-b0565_m_4529,noun-27,91812,n3e,m
noun-b0565_m_4530,noun-0,91812,n3e,m
noun-b0565_m_4531,noun-1,91812,n3e,m
noun-b0565_m_4532,noun-54,91812,n3e,m
noun-b0565_m_4533,noun-0,91812,n3e,m
noun-b0566_n_4534,noun-24,91813,n2ne,n
noun-b0567_m_4535,noun-36,91815,n3e,m
noun-b0567_m_4536,noun-59,91815,n3e,m
noun-b0567_m_4537,noun-58,91815,n3e,m
noun-b0567_m_4538,noun-3,91815,n3e,m
noun-b0567_m_4539,noun-2,91814,n2,m
noun-b0567_m_4540,noun-2,91814,n2,m
noun-b0568_m_4541,noun-13,91816,n2,m
noun-b0568_m_4542,noun-2,91816,n2,m
noun-b0569_m_4543,noun-2,91817,n2,m
noun-b0571_n_4544,noun-12,91819,n2n,n
noun-b0571_n_4545,noun-7,91819,n2n,n
noun-b0572_n_4546,noun-72,91821,n3n,n
noun-b0572_n_4547,noun-72,91821,n3n,n
noun-b0572_n_4548,noun-12,91820,n2n,n
noun-b0572_n_4549,noun-7,91820,n2n,n
noun-b0572_n_4550,noun-72,91821,n3n,n
noun-b0572_n_4551,noun-72,91821,n3n,n
noun-b0573_f_4552,noun-4,91823,n1,f
noun-b0574_m_4553,noun-1,91824,n3,m
noun-b0574_m_4554,noun-1,91824,n3,m
noun-b0577_f_4555,noun-4,91827,n1e,f
noun-b0577_f_4556,noun-35,91827,n1e,f
noun-b0577_m_4557,noun-36,91828,n3e,m
noun-b0577_m_4558,noun-59,91828,n3e,m
noun-b0577_m_4559,noun-58,91828,n3e,m
noun-b0577_m_4560,noun-3,91828,n3e,m
noun-b0578_n_4561,noun-7,91829,n2n,n
noun-b0578_n_4562,noun-12,91829,n2n,n
noun-b0578_n_4563,noun-7,91829,n2n,n
noun-b0578_n_4564,noun-12,91829,n2n,n
noun-b0578_n_4565,noun-7,91829,n2n,n
noun-b0579_m_4566,noun-4,91830,n1,m
noun-b0581_f_4567,noun-4,91832,n1,f
noun-b0582_f_4568,noun-3,91834,n3,f
noun-b0582_f_4569,noun-4,91833,n1,f
noun-b0582_f_4570,noun-4,91833,n1,f
noun-b0582_f_4571,noun-4,91833,n1,f
noun-b0582_f_4572,noun-4,91833,n1,f
noun-b0583_m_4573,noun-13,91835,n2,m
noun-b0583_m_4574,noun-2,91835,n2,m
noun-b0583_m_4575,noun-13,91835,n2,m
noun-b0583_m_4576,noun-2,91835,n2,m
noun-b0589_n_4577,noun-7,91840,n2n,n
noun-b0589_n_4578,noun-7,91840,n2n,n
noun-b0589_n_4579,noun-7,91840,n2n,n
noun-b0589_n_4580,noun-7,91840,n2n,n
noun-b0590_n_4581,noun-12,91841,n2n,n
noun-b0590_n_4582,noun-7,91841,n2n,n
noun-b0591_n_4583,noun-12,91842,n2n,n
noun-b0591_n_4584,noun-12,91842,n2n,n
noun-b0591_n_4585,noun-7,91842,n2n,n
noun-b0591_n_4586,noun-7,91842,n2n,n
noun-b0591_n_4587,noun-12,91842,n2n,n
noun-b0591_n_4588,noun-12,91842,n2n,n
noun-b0591_n_4589,noun-7,91842,n2n,n
noun-b0591_n_4590,noun-7,91842,n2n,n
noun-b0593_m_4591,noun-4,91844,n1,m
noun-b0595_n_4592,noun-72,91847,n3n,n
noun-b0596_m_4593,noun-16,91848,n3,m
noun-b0596_m_4594,noun-17,91848,n3,m
noun-b0597_n_4595,noun-7,91849,n2n,n
noun-b0599_f_4596,noun-0,91851,n3,f
noun-b0601_f_4597,noun-4,91853,n1,f
noun-b0602_f_4598,noun-4,91854,n1,f
noun-b0603_m_4599,noun-25,91855,n2e,m
noun-b0604_n_4600,noun-7,91856,n2n,n
noun-b0605_m_4601,noun-42,91857,n1,m
noun-b0606_m_4602,noun-28,91858,n1e,m
noun-b0606_m_4603,noun-29,91858,n1e,m
noun-b0607_f_4604,noun-4,91859,n1,f
noun-b0608_n_4605,noun-27,91860,n3ne,n
noun-b0608_n_4606,noun-1,91860,n3ne,n
noun-b0609_f_4607,noun-4,91861,n1,f
noun-b0609_f_4608,noun-4,91861,n1,f
noun-b0611_m_4609,noun-35,91863,n1e,m
noun-b0611_m_4610,noun-35,91863,n1e,m
noun-b0612_m_4611,noun-1,91864,n3,m
noun-b0612_m_4612,noun-1,91864,n3,m
noun-b0614_f_4613,noun-4,91866,n1,f
noun-b0614_f_4614,noun-4,91866,n1,f
noun-b0616_f_4615,noun-2,91868,n2,f
noun-b0617_n_4616,noun-33,91869,n2n,n
noun-b0618_n_4617,noun-5,91870,n3n,n
noun-b0619_n_4618,noun-7,91871,n2n,n
noun-b0620_m_4619,noun-25,91872,n2e,m
noun-b0621_n_4620,noun-12,91874,n2n,n
noun-b0621_n_4621,noun-7,91874,n2n,n
noun-b0623_f_4622,noun-0,91876,n3,f
noun-b0624_m_4623,noun-1,91877,n3,m
noun-b0627_f_4624,noun-4,91880,n1,f
noun-b0628_n_4625,noun-12,91881,n2n,n
noun-b0628_n_4626,noun-7,91881,n2n,n
noun-b0631_f_4627,noun-6,91884,n3,f
noun-b0632_f_4628,noun-4,91885,n1,f
noun-b0633_m_4629,noun-2,91886,n2,m
noun-b0634_m_4630,noun-80,91887,n3,m
noun-b0635_f_4631,noun-4,91888,n1,f
noun-b0636_f_4632,noun-6,91889,n3,f
noun-b0636_f_4633,noun-6,91889,n3,f
noun-b0638_n_4634,noun-24,91891,n2ne,n
noun-b0639_m_4635,noun-25,91892,n2e,m
noun-b0641_m_4636,noun-2,91894,n2,m
noun-b0642_n_4637,noun-33,91895,n2n,n
noun-b0643_f_4638,noun-34,91896,n1e,f
noun-b0644_f_4639,noun-4,91897,n1,f
noun-b0644_f_4640,noun-4,91897,n1,f
noun-b0645_m_4641,noun-2,91898,n2,m
noun-b0646_f_4642,noun-4,91899,n1,f
noun-b0648_f_4643,noun-4,91901,n1,f
noun-b0649_n_4644,noun-7,91902,n2n,n
noun-b0650_f_4645,noun-38,91904,n3,f
noun-b0650_f_4646,noun-16,91904,n3,f
noun-b0650_f_4647,noun-39,91904,n3,f
noun-b0650_f_4648,noun-17,91904,n3,f
noun-b0650_f_4649,noun-4,91903,n1,f
noun-b0654_f_4650,noun-4,91908,n1e,f
noun-b0655_n_4651,noun-24,91909,n2ne,n
noun-b0656_f_4652,noun-20,91911,n3e,f
noun-b0656_f_4653,noun-21,91911,n3e,f
noun-b0656_f_4654,noun-4,91910,n1,f
noun-b0658_f_4655,noun-4,91913,n1,f
noun-b0659_n_4656,noun-24,91914,n2ne,n
noun-b0661_m_4657,noun-2,91916,n2,m
noun-b0661_m_4658,noun-2,91916,n2,m
noun-b0663_n_4659,noun-7,91918,n2n,n
noun-b0664_m_4660,noun-0,91919,n3,m
noun-b0665_n_4661,noun-24,91920,n2ne,n
noun-b0667_f_4662,noun-34,91922,n1e,f
noun-b0670_m_4663,noun-2,91926,n2,m
noun-b0673_m_4664,noun-13,91929,n2,m
noun-b0673_m_4665,noun-2,91929,n2,m
noun-b0674_m_4666,noun-4,91930,n1,m
noun-b0674_m_4667,noun-4,91930,n1,m
noun-b0675_n_4668,noun-72,91931,n3n,n
noun-b0676_f_4669,noun-4,91932,n1,f
noun-b0677_f_4670,noun-4,91933,n1,f
noun-b0677_f_4671,noun-4,91933,n1,f
noun-b0678_f_4672,noun-4,91934,n1,f
noun-b0679_f_4673,noun-4,91935,n1,f
noun-b0679_f_4674,noun-4,91935,n1,f
noun-b0679_f_4675,noun-4,91935,n1,f
noun-b0679_f_4676,noun-4,91935,n1,f
noun-b0681_m_4677,noun-13,91937,n2,m
noun-b0681_m_4678,noun-2,91937,n2,m
noun-b0682_m_4679,noun-13,91938,n2,m
noun-b0682_m_4680,noun-2,91938,n2,m
noun-b0683_n_4681,noun-7,91939,n2n,n
noun-b0683_n_4682,noun-7,91939,n2n,n
noun-b0683_n_4683,noun-7,91939,n2n,n
noun-b0684_m_4684,noun-0,91940,n3,m
noun-b0685_m_4685,noun-28,91941,n1e,m
noun-b0685_m_4686,noun-29,91941,n1e,m
noun-b0687_f_4687,noun-4,91943,n1,f
noun-b0687_f_4688,noun-4,91943,n1,f
noun-b0688_m_4689,noun-18,91944,n4,m
noun-b0692_n_4690,noun-7,91948,n2n,n
noun-b0692_n_4691,noun-7,91948,n2n,n
noun-b0693_m_4692,noun-13,91949,n2,m
noun-b0693_m_4693,noun-2,91949,n2,m
noun-b0695_m_4694,noun-1,91950,n3,m
noun-b0695_m_4695,noun-1,91950,n3,m
noun-b0698_f_4696,noun-4,91953,n1,f
noun-b0699_f_4697,noun-4,91954,n1,f
noun-b0701_m_4698,noun-2,91956,n2,m
noun-b0702_m_4699,noun-4,91957,n1,m
noun-b0703_n_4700,noun-33,91958,n2n,n
noun-b0704_n_4701,noun-12,91959,n2n,n
noun-b0704_n_4702,noun-7,91959,n2n,n
noun-b0705_m_4703,noun-13,91960,n2,m
noun-b0705_m_4704,noun-2,91960,n2,m
noun-b0705_m_4705,noun-13,91960,n2,m
noun-b0705_m_4706,noun-2,91960,n2,m
noun-b0707_f_4707,noun-4,91961,n1,f
noun-b0707_f_4708,noun-4,91961,n1,f
noun-b0708_f_4709,noun-4,91962,n1,f
noun-b0709_m_4710,noun-13,91963,n2,m
noun-b0709_m_4711,noun-2,91963,n2,m
noun-b0710_m_4712,noun-0,91964,n3,m
noun-b0712_m_4713,noun-0,91967,n3,m
noun-b0712_m_4714,noun-4,91966,n1,m
noun-b0713_f_4715,noun-4,91968,n1,f
noun-b0714_f_4716,noun-25,91970,n2e,f
noun-b0714_f_4717,noun-4,91969,n1,f
noun-b0715_n_4718,noun-7,91971,n2n,n
noun-b0717_f_4719,noun-0,91973,n3,f
noun-b0717_f_4720,noun-0,91973,n3,f
noun-b0719_m_4721,noun-2,91975,n2,m
noun-b0720_m_4722,noun-2,91976,n2,m
noun-b0720_m_4723,noun-2,91976,n2,m
noun-b0720_m_4724,noun-2,91976,n2,m
noun-b0720_m_4725,noun-2,91976,n2,m
noun-b0721_f_4726,noun-34,91977,n1e,f
noun-b0722_m_4727,noun-4,91978,n1,m
noun-b0723_n_4728,noun-12,91979,n2n,n
noun-b0723_n_4729,noun-7,91979,n2n,n
noun-b0724_f_4730,noun-4,91980,n1,f
noun-b0724_f_4731,noun-4,91980,n1,f
noun-b0725_f_4734,noun-4,91981,n1,f
noun-b0725_m_4732,noun-25,91982,n2e,m
noun-b0725_m_4733,noun-2,91982,n2e,m
noun-b0728_f_4735,noun-4,91985,n1,f
noun-b0732_f_4736,noun-0,91989,n3,f
noun-b0734_f_4737,noun-4,91991,n1,f
noun-b0736_f_4738,noun-2,91995,n2,f
noun-b0736_f_4739,noun-4,91994,n1,f
noun-b0737_f_4740,noun-4,91996,n1,f
noun-b0738_n_4741,noun-24,91997,n2ne,n
noun-b0740_m_4742,noun-21,92000,n3e,m
noun-b0740_m_4743,noun-20,92000,n3e,m
noun-b0740_m_4744,noun-4,91999,n1,m
noun-b0741_f_4745,noun-25,92001,n2e,f
noun-b0741_f_4746,noun-2,92001,n2e,f
noun-b0742_n_4747,noun-24,92002,n2ne,n
noun-b0743_f_4748,noun-16,92003,n3,f
noun-b0743_f_4749,noun-17,92003,n3,f
noun-b0744_f_4750,noun-16,92005,n3,f
noun-b0744_f_4751,noun-4,92004,n1,f
noun-b0745_f_4752,noun-0,92006,n3,f
noun-b0746_m_4753,noun-0,92007,n3,m
noun-b0747_m_4754,noun-13,92008,n2,m
noun-b0747_m_4755,noun-2,92008,n2,m
noun-b0748_m_4756,noun-2,92009,n2,m
noun-b0749_m_4757,noun-4,92010,n1,m
noun-b0750_m_4758,noun-2,92011,n2,m
noun-b0751_m_4759,noun-13,92012,n2,m
noun-b0751_m_4760,noun-2,92012,n2,m
noun-b0752_m_4761,noun-79,92013,n3,m
noun-b0752_m_4762,noun-80,92013,n3,m
noun-b0753_m_4763,noun-2,92014,n2,m
noun-b0754_f_4764,noun-4,92015,n1,f
noun-b0756_n_4765,noun-24,92017,n2ne,n
noun-b0757_m_4766,noun-2,92018,n2,m
noun-b0757_m_4767,noun-2,92018,n2,m
noun-b0757_m_4768,noun-2,92018,n2,m
noun-b0759_n_4769,noun-24,92020,n2ne,n
noun-b0759_n_4770,noun-7,92020,n2ne,n
noun-b0760_m_4771,noun-4,92021,n1,m
noun-b0760_m_4772,noun-4,92021,n1,m
noun-b0761_n_4773,noun-75,92022,n3n,n
noun-b0762_n_4774,noun-7,92023,n2n,n
noun-b0763_f_4775,noun-0,92024,n3,f
noun-b0764_m_4776,noun-2,92025,n2,m
noun-b0768_m_4777,noun-13,92030,n2,m
noun-b0768_m_4778,noun-2,92030,n2,m
noun-b0768_n_4779,noun-12,92031,n2n,n
noun-b0768_n_4780,noun-7,92031,n2n,n
noun-b0769_n_4781,noun-7,92032,n2n,n
noun-b0770_m_4782,noun-0,92033,n3,m
noun-b0771_n_4783,noun-24,92034,n2ne,n
noun-b0772_f_4784,noun-4,92035,n1,f
noun-b0773_m_4785,noun-39,92036,n3e,m
noun-b0773_m_4786,noun-73,92036,n3e,m
noun-b0774_m_4787,noun-0,92037,n3,m
noun-b0774_m_4788,noun-0,92037,n3,m
noun-b0778_n_4789,noun-7,92041,n2n,n
noun-b0778_n_4790,noun-7,92041,n2n,n
noun-b0779_m_4791,noun-2,92042,n2,m
noun-b0782_n_4792,noun-7,92045,n2n,n
noun-b0787_f_4793,noun-4,92050,n1,f
noun-b0788_f_4794,noun-2,92052,n2,f
noun-b0788_f_4795,noun-4,92051,n1,f
noun-b0788_n_4796,noun-7,92053,n2n,n
noun-b0789_f_4797,noun-4,92054,n1,f
noun-b0789_f_4798,noun-4,92054,n1,f
noun-b0791_n_4799,noun-7,92057,n2n,n
noun-b0792_f_4800,noun-2,92058,n2,f
noun-b0792_n_4801,noun-7,92059,n2n,n
noun-b0794_f_4802,noun-20,92061,n3e,f
noun-b0794_f_4803,noun-21,92061,n3e,f
noun-b0794_f_4804,noun-22,92061,n3e,f
noun-b0794_f_4805,noun-23,92061,n3e,f
noun-b0795_f_4806,noun-4,92062,n1,f
noun-b0795_f_4807,noun-4,92062,n1,f
noun-b0796_f_4808,noun-37,92063,n5,f
noun-b0799_f_4809,noun-4,92066,n1,f
noun-b0799_f_4810,noun-4,92066,n1,f
noun-b0800_m_4811,noun-13,92067,n2,m
noun-b0800_m_4812,noun-2,92067,n2,m
noun-b0800_m_4813,noun-13,92067,n2,m
noun-b0800_m_4814,noun-2,92067,n2,m
noun-b0801_f_4815,noun-4,92068,n1,f
noun-b0802_n_4816,noun-7,92070,n2n,n
noun-b0802_n_4817,noun-7,92070,n2n,n
noun-b0803_n_4818,noun-12,92071,n2n,n
noun-b0803_n_4819,noun-7,92071,n2n,n
noun-b0803_n_4820,noun-12,92071,n2n,n
noun-b0803_n_4821,noun-7,92071,n2n,n
noun-b0804_f_4822,noun-4,92072,n1,f
noun-b0804_f_4823,noun-4,92072,n1,f
noun-b0805_m_4824,noun-2,92073,n2,m
noun-b0805_m_4825,noun-2,92073,n2,m
noun-b0806_n_4826,noun-7,92074,n2n,n
noun-b0806_n_4827,noun-7,92074,n2n,n
noun-b0902_f_4828,noun-4,92076,n1,f
noun-b0903_m_4829,noun-2,92077,n2,m
noun-b0904_f_4830,noun-4,92078,n1,f
noun-b9076_n_4831,noun-12,92082,n2n,n
noun-b9076_n_4832,noun-7,92082,n2n,n
noun-b9099_m_4833,noun-0,92083,n3,m
noun-b9259_n_4834,noun-7,92090,n2n,n
noun-b9271_n_4835,noun-7,92092,n2n,n
noun-b9414_m_4836,noun-2,92095,n2e,m
noun-b9414_n_4837,noun-7,92096,n2ne,n
noun-b9666_m_4838,noun-13,92100,n2,m
noun-b9666_m_4839,noun-2,92100,n2,m
noun-b9680_n_4840,noun-72,92101,n3n,n
noun-b9680_n_4841,noun-72,92101,n3n,n
noun-b9688_m_4842,noun-2,92102,n2,m
noun-b9689_f_4843,noun-34,92103,n1e,f
noun-b9690_m_4844,noun-18,92104,n4,m
noun-b9690_m_4845,noun-18,92104,n4,m
noun-b9690_m_4846,noun-18,92104,n4,m
noun-b9691_m_4847,noun-13,92106,n2,m
noun-b9691_m_4848,noun-2,92106,n2,m
noun-b9692_m_4849,noun-2,92107,n2,m
noun-b9695_n_4850,noun-7,92110,n2n,n
noun-b9696_f_4851,noun-16,92111,n3,f
noun-b9696_f_4852,noun-17,92111,n3,f
noun-b9697_n_4853,noun-72,92112,n3n,n
noun-b9697_n_4854,noun-72,92112,n3n,n
noun-c0000_f_4855,noun-4,92114,n1,f
noun-c0000_f_4856,noun-4,92114,n1,f
noun-c0000_f_4857,noun-4,92114,n1,f
noun-c0000_f_4858,noun-4,92114,n1,f
noun-c0002_f_4860,noun-4,92116,n1,f
noun-c0002_m_4859,noun-2,92117,n2,m
noun-c0003_m_4861,noun-13,92118,n2,m
noun-c0003_m_4862,noun-2,92118,n2,m
noun-c0004_f_4863,noun-0,92119,n3,f
noun-c0007_m_4864,noun-0,92122,n3,m
noun-c0008_n_4865,noun-24,92123,n2ne,n
noun-c0009_f_4866,noun-4,92124,n1,f
noun-c0009_f_4867,noun-4,92124,n1,f
noun-c0010_m_4868,noun-0,92125,n3,m
noun-c0011_m_4869,noun-2,92126,n2,m
noun-c0013_m_4870,noun-2,92128,n2,m
noun-c0013_m_4871,noun-2,92128,n2,m
noun-c0014_f_4872,noun-4,92129,n1,f
noun-c0015_m_4873,noun-1,92130,n3,m
noun-c0016_f_4874,noun-3,92131,n3,f
noun-c0021_m_4875,noun-2,92136,n2,m
noun-c0021_m_4876,noun-2,92136,n2,m
noun-c0023_n_4877,noun-24,92138,n2ne,n
noun-c0023_n_4878,noun-24,92138,n2ne,n
noun-c0024_m_4879,noun-28,92139,n1e,m
noun-c0024_m_4880,noun-4,92139,n1e,m
noun-c0026_f_4881,noun-4,92141,n1,f
noun-c0028_f_4882,noun-0,92143,n3,f
noun-c0030_m_4883,noun-0,92145,n3,m
noun-c0032_m_4884,noun-2,92147,n2,m
noun-c0032_m_4885,noun-2,92147,n2,m
noun-c0033_f_4886,noun-4,92148,n1,f
noun-c0034_f_4887,noun-1,92150,n3e,f
noun-c0034_f_4888,noun-3,92150,n3e,f
noun-c0034_f_4889,noun-27,92150,n3e,f
noun-c0034_f_4890,noun-36,92150,n3e,f
noun-c0034_f_4891,noun-43,92150,n3e,f
noun-c0034_f_4892,noun-58,92150,n3e,f
noun-c0034_f_4893,noun-44,92150,n3e,f
noun-c0034_f_4894,noun-59,92150,n3e,f
noun-c0034_n_4895,noun-12,92149,n2n,n
noun-c0034_n_4896,noun-7,92149,n2n,n
noun-c0037_f_4897,noun-4,92153,n1,f
noun-c0039_m_4898,noun-1,92155,n3,m
noun-c0040_n_4899,noun-39,92156,n3ne,n
noun-c0040_n_4900,noun-73,92156,n3ne,n
noun-c0041_f_4901,noun-4,92157,n1,f
noun-c0042_n_4902,noun-24,92158,n2ne,n
noun-c0044_f_4903,noun-4,92160,n1,f
noun-c0046_m_4904,noun-25,92162,n2e,m
noun-c0046_m_4905,noun-2,92162,n2e,m
noun-c0047_m_4906,noun-4,92163,n1,m
noun-c0049_m_4907,noun-18,92165,n4,m
noun-c0050_n_4908,noun-9,92166,n3n,n
noun-c0052_n_4909,noun-1,92168,n3n,n
noun-c0053_f_4910,noun-4,92170,n1,f
noun-c0057_n_4911,noun-12,92174,n2n,n
noun-c0057_n_4912,noun-7,92174,n2n,n
noun-c0059_f_4913,noun-4,92177,n1e,f
noun-c0059_f_4914,noun-4,92176,n1,f
noun-c0060_f_4915,noun-20,92178,n3,f
noun-c0063_m_4916,noun-1,92181,n3,m
noun-c0065_m_4917,noun-2,92184,n2e,m
noun-c0065_n_4918,noun-7,92185,n2ne,n
noun-c0066_f_4919,noun-4,92186,n1,f
noun-c0067_m_4920,noun-19,92187,n2,m
noun-c0068_f_4921,noun-4,92189,n1,f
noun-c0068_n_4922,noun-7,92190,n2n,n
noun-c0069_n_4923,noun-7,92192,n2n,n
noun-c0070_m_4924,noun-2,92193,n2,m
noun-c0071_m_4925,noun-35,92194,n1e,m
noun-c0072_m_4926,noun-1,92195,n3,m
noun-c0073_m_4927,noun-35,92196,n1e,m
noun-c0075_f_4928,noun-4,92198,n1,f
noun-c0076_f_4929,noun-6,92199,n3,f
noun-c0077_f_4930,noun-8,92200,n3,f
noun-c0080_m_4931,noun-2,92204,n2,m
noun-c0082_f_4932,noun-73,92206,n3,f
noun-c0082_f_4933,noun-30,92206,n3,f
noun-c0082_f_4934,noun-39,92206,n3,f
noun-c0082_f_4935,noun-17,92206,n3,f
noun-c0085_n_4936,noun-9,92209,n3n,n
noun-c0086_m_4937,noun-1,92210,n3,m
noun-c0091_f_4938,noun-4,92215,n1,f
noun-c0091_f_4939,noun-4,92215,n1,f
noun-c0094_m_4940,noun-18,92218,n4,m
noun-c0094_m_4941,noun-18,92218,n4,m
noun-c0095_4942,noun-4,92219,n1e,f;m
noun-c0095_4944,noun-4,92219,n1e,f;m
noun-c0105_m_4946,noun-2,92229,n2e,m
noun-c0105_m_4948,noun-2,92229,n2e,m
noun-c0105_n_4947,noun-7,92231,n2ne,n
noun-c0105_n_4949,noun-7,92231,n2ne,n
noun-c0106_m_4950,noun-13,92232,n2,m
noun-c0106_m_4951,noun-2,92232,n2,m
noun-c0109_f_4952,noun-6,92235,n3,f
noun-c0109_f_4953,noun-6,92235,n3,f
noun-c0109_f_4954,noun-6,92235,n3,f
noun-c0112_n_4955,noun-7,92238,n2n,n
noun-c0112_n_4956,noun-7,92238,n2n,n
noun-c0114_f_4957,noun-0,92240,n3,f
noun-c0116_n_4958,noun-7,92242,n2n,n
noun-c0116_n_4959,noun-7,92242,n2n,n
noun-c0117_f_4960,noun-4,92243,n1,f
noun-c0117_f_4961,noun-4,92243,n1,f
noun-c0119_n_4962,noun-12,92245,n2n,n
noun-c0119_n_4963,noun-7,92245,n2n,n
noun-c0119_n_4964,noun-12,92245,n2n,n
noun-c0119_n_4965,noun-7,92245,n2n,n
noun-c0119_n_4966,noun-7,92245,n2n,n
noun-c0119_n_4967,noun-7,92245,n2n,n
noun-c0120_f_4968,noun-4,92246,n1,f
noun-c0129_n_4969,noun-24,92255,n2ne,n
noun-c0130_f_4970,noun-4,92256,n1,f
noun-c0132_f_4971,noun-37,92258,n5,f
noun-c0135_f_4972,noun-0,92261,n3,f
noun-c0136_f_4973,noun-6,92262,n3,f
noun-c0138_m_4974,noun-1,92264,n3,m
noun-c0139_m_4975,noun-74,92265,n3,m
noun-c0139_m_4976,noun-6,92265,n3,m
noun-c0139_m_4977,noun-74,92265,n3,m
noun-c0140_m_4978,noun-1,92266,n3,m
noun-c0144_m_4979,noun-2,92270,n2,m
noun-c0145_m_4980,noun-18,92271,n4,m
noun-c0145_m_4981,noun-18,92271,n4,m
noun-c0146_f_4982,noun-42,92273,n1,f
noun-c0148_f_4983,noun-4,92275,n1,f
noun-c0148_f_4984,noun-4,92275,n1,f
noun-c0149_n_4985,noun-7,92276,n2n,n
noun-c0149_n_4986,noun-7,92276,n2n,n
noun-c0149_n_4987,noun-7,92276,n2n,n
noun-c0150_f_4988,noun-4,92277,n1,f
noun-c0152_f_4989,noun-0,92279,n3,f
noun-c0153_f_4990,noun-4,92280,n1,f
noun-c0153_n_4991,noun-7,92281,n2n,n
noun-c0154_f_4992,noun-3,92282,n3,f
noun-c0158_m_4993,noun-2,92286,n2,m
